method,normalized_path,classification,documented_name,module,source_file,ui_observed,note
POST,/admin/bonus/review/approve,DOCUMENTED_UNVERIFIED,批量审批 - felix.bru,other,后台/礼金/批量审批 - felix.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/bonus/review/send,DOCUMENTED_UNVERIFIED,批量补发 - felix.bru,other,后台/礼金/批量补发 - felix.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/buriedPoint/delete,DOCUMENTED_UNVERIFIED,删除埋点-todo,other,后台/埋点/删除埋点-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/buriedPoint/insert,DOCUMENTED_UNVERIFIED,新增埋点-todo,other,后台/埋点/新增埋点-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/buriedPoint/update,DOCUMENTED_UNVERIFIED,修改埋点-todo,other,后台/埋点/修改埋点-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/exchangeRate/update,DOCUMENTED_UNVERIFIED,更新渠道汇率-todo,other,后台/运营管理/推广管理/渠道管理/渠道汇率/更新渠道汇率-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/export,DOCUMENTED_UNVERIFIED,渠道列表导出-todo,other,后台/运营管理/渠道管理/引流渠道管理/渠道列表导出-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/group/delete,DOCUMENTED_UNVERIFIED,删除渠道分组-todo,permission,后台/运营管理/推广管理/渠道管理/渠道分组/删除渠道分组-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/group/insert,DOCUMENTED_UNVERIFIED,新增渠道分组-todo,permission,后台/运营管理/推广管理/渠道管理/渠道分组/新增渠道分组-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/group/update,DOCUMENTED_UNVERIFIED,更新渠道分组-todo,permission,后台/运营管理/推广管理/渠道管理/渠道分组/更新渠道分组-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/insert,DOCUMENTED_UNVERIFIED,新增渠道-todo,other,后台/运营管理/渠道管理/引流渠道管理/新增渠道-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/list,DOCUMENTED_UNVERIFIED,渠道列表-todo,other,后台/运营管理/渠道管理/引流渠道管理/渠道列表-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/manage/delete,DOCUMENTED_UNVERIFIED,删除渠道管理-todo,other,后台/运营管理/推广管理/渠道管理/删除渠道管理-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/manage/insert,DOCUMENTED_UNVERIFIED,新增渠道管理-todo,other,后台/运营管理/推广管理/渠道管理/新增渠道管理-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/manage/update,DOCUMENTED_UNVERIFIED,更新渠道管理-todo,other,后台/运营管理/推广管理/渠道管理/更新渠道管理-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/manage/update/group,DOCUMENTED_UNVERIFIED,更新渠道管理分组-todo,permission,后台/运营管理/推广管理/渠道管理/更新渠道管理分组-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/manage/update/state,DOCUMENTED_UNVERIFIED,更新渠道管理状态-todo,other,后台/运营管理/推广管理/渠道管理/更新渠道管理状态-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/promoData/update,DOCUMENTED_UNVERIFIED,更新推广数据-todo,promo,后台/运营管理/推广管理/推广数据/更新推广数据-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/promoData/update/consumption,DOCUMENTED_UNVERIFIED,更新推广数据面板消耗-todo,promo,后台/运营管理/推广管理/推广数据/更新推广数据面板消耗-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/promotion/deposit/update,DOCUMENTED_UNVERIFIED,更新模版,finance,后台/渠道推广-充值模版/更新模版.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/promotion/domain/insert,DOCUMENTED_UNVERIFIED,新增,promo,后台/渠道推广-域名管理/新增.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/promotion/domain/update,DOCUMENTED_UNVERIFIED,修改,promo,后台/渠道推广-域名管理/修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/channel/update,DOCUMENTED_UNVERIFIED,编辑渠道-todo,other,后台/运营管理/渠道管理/引流渠道管理/编辑渠道-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/client/version/insert,DOCUMENTED_UNVERIFIED,版本管理新增,other,后台/运营管理/客户端管理/版本号管理/版本管理新增.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/client/version/update,DOCUMENTED_UNVERIFIED,版本管理更新,other,后台/运营管理/客户端管理/版本号管理/版本管理更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/domain/export,DOCUMENTED_UNVERIFIED,域名列表导出-todo,other,后台/运营管理/渠道管理/域名库管理/域名列表导出-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/domain/insert,DOCUMENTED_UNVERIFIED,新增域名-todo,other,后台/运营管理/渠道管理/域名库管理/新增域名-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/domain/list,DOCUMENTED_UNVERIFIED,域名列表,other,后台/域名/域名列表.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/domain/update,DOCUMENTED_UNVERIFIED,编辑域名-todo,other,后台/运营管理/渠道管理/域名库管理/编辑域名-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/category/edit,DOCUMENTED_UNVERIFIED,反馈问题分类修改,other,后台/运营管理/会员反馈/问题分类/反馈问题分类修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/category/insert,DOCUMENTED_UNVERIFIED,反馈问题分类添加,other,后台/运营管理/会员反馈/问题分类/反馈问题分类添加.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/category/update/state,DOCUMENTED_UNVERIFIED,反馈问题分类停用启用,other,后台/运营管理/会员反馈/问题分类/反馈问题分类停用启用.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/pending,DOCUMENTED_UNVERIFIED,反馈挂起,other,后台/运营管理/会员反馈/反馈挂起.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/reply,DOCUMENTED_UNVERIFIED,反馈回复,other,后台/运营管理/会员反馈/反馈回复.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/reply/update,DOCUMENTED_UNVERIFIED,反馈回复修改,other,后台/运营管理/会员反馈/反馈回复修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/template/edit,DOCUMENTED_UNVERIFIED,反馈问题模版修改,other,后台/运营管理/会员反馈/问题模版/反馈问题模版修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/template/insert,DOCUMENTED_UNVERIFIED,反馈问题模版添加,other,后台/运营管理/会员反馈/问题模版/反馈问题模版添加.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/feedback/template/update/state,DOCUMENTED_UNVERIFIED,反馈问题模版停用启用,other,后台/运营管理/会员反馈/问题模版/反馈问题模版停用启用.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/adjust/export,DOCUMENTED_UNVERIFIED,手动上下分数据导出 - owen,finance,后台/风控管理/上下分记录/手动上下分数据导出 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/adjust/import,DOCUMENTED_UNVERIFIED,批量上下分,finance,后台/风控管理/上下分记录/批量上下分.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/adjust/insert,DOCUMENTED_UNVERIFIED,余额调整,finance,代理管理后台/代理管理/代理列表/余额调整.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/adjust/list,ACTIVE,系统调整,finance,代理管理后台/财务管理/财务报表/系统调整.bru,YES,
POST,/admin/finance/deposit/export,DOCUMENTED_UNVERIFIED,充值记录导出-wesley,finance,后台/财务管理/存款记录/充值记录导出-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/deposit/list,ACTIVE,充值列表-wesley,finance,后台/财务管理/存款记录/充值列表-wesley.bru,YES,
POST,/admin/finance/deposit/sync,DOCUMENTED_UNVERIFIED,充值同步状态-wesley,finance,后台/财务管理/存款记录/充值同步状态-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/lazada/order/list,ACTIVE,lazada-订单列表-owen,finance,后台/财务管理/lazada订单/lazada-订单列表-owen.bru,YES,
POST,/admin/finance/lazada/send/sms,DOCUMENTED_UNVERIFIED,lazada-重新发货-owen,finance,后台/财务管理/lazada订单/lazada-重新发货-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/bank/enable,DOCUMENTED_UNVERIFIED,开启关闭按钮,finance,后台/财务管理/银行卡/开启关闭按钮.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/bank/insert,DOCUMENTED_UNVERIFIED,银行卡添加,finance,后台/财务管理/银行卡/银行卡添加.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/bank/update,DOCUMENTED_UNVERIFIED,银行卡编辑,finance,后台/财务管理/银行卡/银行卡编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/channel/insert,DOCUMENTED_UNVERIFIED,添加支付渠道通道,finance,后台/财务管理/支付渠道/添加支付渠道通道.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/channel/update,DOCUMENTED_UNVERIFIED,更新支付渠道通道,finance,后台/财务管理/支付渠道/更新支付渠道通道.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/insert,DOCUMENTED_UNVERIFIED,x-添加支付渠道-cold,finance,后台/财务管理/支付渠道/x-添加支付渠道-cold.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/platform/enable,DOCUMENTED_UNVERIFIED,支付平台开关,finance,后台/财务管理/支付渠道/支付平台开关.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/platform/insert,DOCUMENTED_UNVERIFIED,添加支付平台,finance,后台/财务管理/支付渠道/添加支付平台.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/platform/update,DOCUMENTED_UNVERIFIED,更新支付平台,finance,后台/财务管理/支付渠道/更新支付平台.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/payment/update,DOCUMENTED_UNVERIFIED,x-更新支付渠道-cold,finance,后台/财务管理/支付渠道/x-更新支付渠道-cold.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/tokens/adjust,DOCUMENTED_UNVERIFIED,代币上下分,finance,后台/vip代币钱包/代币上下分.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/transaction/list,ACTIVE,账变列表- wesley,finance,后台/财务管理/会员钱包账变/账变列表- wesley.bru,YES,
POST,/admin/finance/turnover/add,DOCUMENTED_UNVERIFIED,会员流水-增加,finance,后台/会员流水/会员流水-增加.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/turnover/clear,DOCUMENTED_UNVERIFIED,会员流水-清零,finance,后台/会员流水/会员流水-清零.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/turnover/sub,DOCUMENTED_UNVERIFIED,会员流水-扣减,finance,后台/会员流水/会员流水-扣减.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/agree,DOCUMENTED_UNVERIFIED,提现同意-wesley,finance,后台/风控管理/存-提审核/提现同意-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/batch/agree,DOCUMENTED_UNVERIFIED,批量提现同意-cold,finance,后台/风控管理/存-提审核/批量提现同意-cold.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/batch/reject,DOCUMENTED_UNVERIFIED,批量提现拒绝-cold,finance,后台/风控管理/存-提审核/批量提现拒绝-cold.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/export,DOCUMENTED_UNVERIFIED,提现记录导出-wesley,finance,后台/财务管理/提现记录/提现记录导出-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/fail,DOCUMENTED_UNVERIFIED,出款失败-wesley,finance,后台/风控管理/存-提审核/出款失败-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/list,ACTIVE,提现列表-wesley,finance,后台/财务管理/提现记录/提现列表-wesley.bru,YES,
POST,/admin/finance/withdraw/reject,DOCUMENTED_UNVERIFIED,提现拒绝-wesley,finance,后台/风控管理/存-提审核/提现拒绝-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/risk/audit/export,DOCUMENTED_UNVERIFIED,提现审核列表导出,finance,后台/风控管理/存-提审核/提现审核列表导出.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/success,DOCUMENTED_UNVERIFIED,出款成功-wesley,finance,后台/风控管理/存-提审核/出款成功-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraw/sync,DOCUMENTED_UNVERIFIED,提现同步状态-wesley,finance,后台/财务管理/提现记录/提现同步状态-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/finance/withdraws/limit/conf,DOCUMENTED_UNVERIFIED,更新大量小額提款檢查配置,finance,后台/风控管理/大量小額提款檢查/更新大量小額提款檢查配置.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/bindvenue,DOCUMENTED_UNVERIFIED,+游戏绑定到场馆-owen,game,后台/game管理/游戏管理/+游戏绑定到场馆-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/dicttypetag/insert,DOCUMENTED_UNVERIFIED,+添加 <类型标签>-owen,game,后台/game管理/游戏管理/+添加 -类型标签--owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/dicttypetag/list,ACTIVE,+获取 <类型标签> 列表-owen,game,后台/game管理/游戏管理/+获取 -类型标签- 列表-owen.bru,YES,
POST,/admin/game/dicttypetag/update/state,DOCUMENTED_UNVERIFIED,+修改 <类型标签>-owen,game,后台/game管理/游戏管理/+修改 -类型标签--owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/dictweighttag/insert,DOCUMENTED_UNVERIFIED,+添加 <权重标签>-owen,game,后台/game管理/游戏管理/+添加 -权重标签--owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/dictweighttag/list,ACTIVE,+获取 <权重标签> 列表-owen,game,后台/game管理/游戏管理/+获取 -权重标签- 列表-owen.bru,YES,
POST,/admin/game/dictweighttag/update/state,DOCUMENTED_UNVERIFIED,+修改 <权重标签>-owen,game,后台/game管理/游戏管理/+修改 -权重标签--owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/gameweighttag/insert,DOCUMENTED_UNVERIFIED,+给游戏添加权重标签-owen,game,后台/game管理/游戏管理/+给游戏添加权重标签-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/import,DOCUMENTED_UNVERIFIED,游戏导入,game,后台/game管理/游戏管理/游戏导入.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/insert,DOCUMENTED_UNVERIFIED,游戏新增,game,后台/game管理/游戏管理/游戏新增.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/list,DOCUMENTED_UNVERIFIED,游戏列表-owen,game,后台/game管理/游戏管理/游戏列表-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/search,ACTIVE,+游戏列表查询-owen-aliang,game,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,YES,
POST,/admin/game/search/export,DOCUMENTED_UNVERIFIED,+游戏列表查询-结果导出-owen,game,后台/game管理/游戏管理/+游戏列表查询-结果导出-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/update,DOCUMENTED_UNVERIFIED,+游戏条目更新-owen,game,后台/game管理/游戏管理/+游戏条目更新-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/update/compliance,DOCUMENTED_UNVERIFIED,更新游戏合规状态-light/owen,game,后台/game管理/游戏管理/更新游戏合规状态-light-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/update/state,DOCUMENTED_UNVERIFIED,游戏更新状态,game,后台/game管理/游戏管理/游戏更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/game/update/tags,DOCUMENTED_UNVERIFIED,游戏设置排序标签,game,后台/game管理/游戏管理/游戏设置排序标签.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/gameclass/insert,DOCUMENTED_UNVERIFIED,+添加场馆记录-owen,game,后台/game管理/场馆管理/+添加场馆记录-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/gameclass/list,ACTIVE,+查询场馆列表-owen,game,后台/game管理/场馆管理/+查询场馆列表-owen.bru,YES,
POST,/admin/gameclass/member/index,DOCUMENTED_UNVERIFIED,查询缓存-owen,game,后台/game管理/场馆管理/查询缓存-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/gameclass/update,DOCUMENTED_UNVERIFIED,+更新场馆记录-owen,game,后台/game管理/场馆管理/+更新场馆记录-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/google/secret/update,DOCUMENTED_UNVERIFIED,绑定谷歌令牌-seven,other,后台/后台账号管理/绑定谷歌令牌-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/group/insert,DOCUMENTED_UNVERIFIED,新增角色 --yasser,permission,后台/系统管理/角色管理/新增角色 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/group/update,DOCUMENTED_UNVERIFIED,权限列表保存,permission,后台/系统管理/权限管理/权限列表保存.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/home/section/batch-upsert,DOCUMENTED_UNVERIFIED,發佈,other,后台/运营管理/首页板块配置/發佈.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/home/section/cache/rebuild,DOCUMENTED_UNVERIFIED,重建缓存,other,后台/运营管理/首页板块配置/重建缓存.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/home/section/create,DOCUMENTED_UNVERIFIED,新增自定义板块,other,后台/运营管理/首页板块配置/新增自定义板块.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/home/section/update,DOCUMENTED_UNVERIFIED,更新基础分类板块,other,后台/运营管理/首页板块配置/更新基础分类板块.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/hotBetNotice/config/update,DOCUMENTED_UNVERIFIED,爆彩设置更新,other,后台/爆彩/爆彩设置更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/hotBetNotice/displayBlacklist/insert,DOCUMENTED_UNVERIFIED,爆彩黑名单新增,other,后台/爆彩/爆彩黑名单新增.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/hotBetNotice/displayBlacklist/remove,DOCUMENTED_UNVERIFIED,爆彩黑名单删除,other,后台/爆彩/爆彩黑名单删除.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/approve,DOCUMENTED_UNVERIFIED,kyc 审核通过 - double,kyc,后台/kyc/kyc 审核通过 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/config/edit,DOCUMENTED_UNVERIFIED,ekyc配置编辑,kyc,后台/kyc/ekyc配置编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/details,DOCUMENTED_UNVERIFIED,uid数组查询详情页,kyc,后台/kyc/uid数组查询详情页.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/edit,DOCUMENTED_UNVERIFIED,ekyc编辑,kyc,后台/kyc/ekyc编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/list,ACTIVE,获取 kyc 列表 - double/owen,kyc,后台/kyc/获取 kyc 列表 - double-owen.bru,YES,
POST,/admin/kyc/reject,DOCUMENTED_UNVERIFIED,kyc 审核驳回 - double,kyc,后台/kyc/kyc 审核驳回 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/kyc/update,DOCUMENTED_UNVERIFIED,更新 kyc - double,kyc,后台/kyc/更新 kyc - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/login,ACTIVE,后端账号登陆-seven,auth,后台/后台账号管理/后端账号登陆-seven.bru,YES,
POST,/admin/login/auth,ACTIVE,后端账号登陆（前置验证）-seven,auth,后台/后台账号管理/后端账号登陆（前置验证）-seven.bru,YES,
POST,/admin/mall/goods/insert,DOCUMENTED_UNVERIFIED,新增商城商品-todo,other,后台/商城管理/新增商城商品-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/mall/goods/update,DOCUMENTED_UNVERIFIED,更新商城商品-todo,other,后台/商城管理/更新商城商品-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/mall/order/delivery,DOCUMENTED_UNVERIFIED,手动发货-todo,other,后台/商城订单记录/手动发货-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/marquee/add,ACTIVE,添加,other,后台/跑马灯/添加.bru,YES,
POST,/admin/marquee/delete,ACTIVE,删除,other,后台/跑马灯/删除.bru,YES,
POST,/admin/marquee/update,ACTIVE,修改/启用停止切换,other,后台/跑马灯/修改-启用停止切换.bru,YES,
POST,/admin/member/buyfeature/state/set,DOCUMENTED_UNVERIFIED,更新会员购买免费旋转记录,member,后台/会员列表/更新会员购买免费旋转记录.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/deposit/multiple/update,DOCUMENTED_UNVERIFIED,用户充值倍率调整-aliang,finance,后台/后台账号管理/用户充值倍率调整-aliang.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/exemption/insert,DOCUMENTED_UNVERIFIED,豁免清单导入,member,后台/集成后台参数/接口管理/集成参数/豁免清单导入.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/insert,DOCUMENTED_UNVERIFIED,新增会员 - seven/double,member,后台/会员列表/新增会员 - seven-double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/limitation/state/update,DOCUMENTED_UNVERIFIED,更新会员限制状态,member,后台/会员列表/更新会员限制状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/retrieve/password,DOCUMENTED_UNVERIFIED,后台会员密码otp重置,auth,后台/后台账号管理/后台会员密码otp重置.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/risk/update,DOCUMENTED_UNVERIFIED,风控调整,member,后台/会员列表/风控调整.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/turnover/clear,DOCUMENTED_UNVERIFIED,会员流水清理-light,member,后台/会员列表/会员流水清理-light.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/unbind,DOCUMENTED_UNVERIFIED,三方账号解绑,member,后台/会员列表/三方账号解绑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/unblock,DOCUMENTED_UNVERIFIED,block解封,member,后台/会员列表/block解封.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/update,DOCUMENTED_UNVERIFIED,更新会员 - seven/double,member,后台/会员列表/更新会员 - seven-double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/update/password,DOCUMENTED_UNVERIFIED,重置会员密码,auth,后台/会员列表/重置会员密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/member/vip/level/manual/upgrade,DOCUMENTED_UNVERIFIED,会员vip手动升级,member,后台/Vipv2/会员vip手动升级.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/message/revoke,DOCUMENTED_UNVERIFIED,撤销站内信-todo,other,后台/运营管理/站内信管理/撤销站内信-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/message/send,DOCUMENTED_UNVERIFIED,发送站内信消息,other,代理后台/消息管理/发送站内信消息.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/message/templates/update,DOCUMENTED_UNVERIFIED,更新消息模板-todo,other,后台/运营管理/消息模板/更新消息模板-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/platform/insert,DOCUMENTED_UNVERIFIED,+添加厂商记录-owen,game,后台/game管理/厂商管理/+添加厂商记录-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/platform/list,DOCUMENTED_UNVERIFIED,场馆列表-owen,game,后台/game管理/场馆管理/场馆列表-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/platform/search,ACTIVE,+查询厂商列表-owen,game,后台/game管理/厂商管理/+查询厂商列表-owen.bru,YES,
POST,/admin/platform/update,DOCUMENTED_UNVERIFIED,+更新厂商记录-owen,game,后台/game管理/厂商管理/+更新厂商记录-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/platform/update/state,DOCUMENTED_UNVERIFIED,场馆更新状态-owen,game,后台/game管理/场馆管理/场馆更新状态-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/bonus/game/insert,DOCUMENTED_UNVERIFIED,游戏插入,game,后台/活动/游戏插入 - felix.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/bti/world/cup/bti/syn,DOCUMENTED_UNVERIFIED,freebet活动管理-同步状态,game,后台/game管理/freebet活动管理/freebet活动管理-同步状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
