order,top_menu,menu_path,page_name,page_route,control_type,action_name,dom_state,risk,execution_status,parameter_plan,target_data_requirement,selector_strategy,selector_ordinal,evidence,note
379,Operation Management,Operation Management,Member station message,/operations/in-site-message,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
380,Operation Management,Operation Management,Member station message,/operations/in-site-message,button,Copy,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Copy"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
381,Operation Management,Operation Management,Member station message,/operations/in-site-message,button,View,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""View"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
382,Operation Management,Operation Management,Member station message,/operations/in-site-message,button,Cancel,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Cancel"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
383,Operation Management,Operation Management,Member station message,/operations/in-site-message,tab,Batch Send Records,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Batch Send Records"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
384,Operation Management,Operation Management,Member station message,/operations/in-site-message,tab,Single Send Record,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Single Send Record"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
385,Operation Management,Operation Management,Member station message,/operations/in-site-message,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
386,Operation Management,Operation Management,Member station message,/operations/in-site-message,pagination,2,VISIBLE,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
387,Operation Management,Operation Management,Member station message,/operations/in-site-message,pagination,3,VISIBLE,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
388,Operation Management,Operation Management,Member station message,/operations/in-site-message,pagination,4,VISIBLE,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
389,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,input,Please select,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please select""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
390,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,input,Please enter,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
391,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Diagrams,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Diagrams"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
392,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Level Map,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Level Map"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
393,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Settings,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Settings"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
394,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
395,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
396,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
397,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,tab,Basic Reward,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Basic Reward"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
398,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,tab,Milestone,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Milestone"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
399,Operation Management,Operation Management,Friend Invite,/operations/friend-invite,tab,Commission,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Commission"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
400,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
401,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
402,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,input,Please enter,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
403,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,input,Min,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Min""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
404,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,input,Max,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Max""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
405,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
406,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
407,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,button,Settings,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Settings"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
408,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,button,Exclusion & Privacy List,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Exclusion & Privacy List"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
409,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
410,Operation Management,Operation Management,Jackpot Board,/operations/jackpot-board,select,全部,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""全部""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
411,Operation Management,Operation Management,Ops tools,/operations/ops-tools,input,Start date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
412,Operation Management,Operation Management,Ops tools,/operations/ops-tools,input,End date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
413,Operation Management,Operation Management,Ops tools,/operations/ops-tools,input,Select date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Select date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
414,Operation Management,Operation Management,Ops tools,/operations/ops-tools,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
415,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
416,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
417,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
418,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
419,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,Add Marquee,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Add Marquee"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
420,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,"Enabled
Disabled",ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Enabled\nDisabled"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
421,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,Edit,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Edit"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
422,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,button,Delete,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Delete"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
423,Operation Management,Operation Management,Marquee Management,/operations/marquee-management,select,Please select,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please select""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
424,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Refresh,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Refresh"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
425,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Preview,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Preview"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
426,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Save draft,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Save draft"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
427,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Publish,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Publish"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
428,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,"On
Off",ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""On\nOff"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
429,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Edit,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Edit"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
430,Operation Management,Operation Management,Home Sections Config,/operations/home-sections,button,Add custom section,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Add custom section"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
431,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,"Supports batch query, 1–5000 characters, separated by commas",INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Supports batch query, 1–5000 characters, separated by commas""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
432,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,Please enter,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
433,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,Minimum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Minimum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
434,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,Maximum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Maximum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
435,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
436,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
437,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,input,Custom selection,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Custom selection""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
438,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
439,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
440,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,button,Manual Reissue,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Manual Reissue"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
441,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,button,Export to Excel,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export to Excel"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
442,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,tab,Withdrawal Order,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Withdrawal Order"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
443,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,tab,Deposit Order,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Deposit Order"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
444,Risk Management,Risk Management,Deposit/Withdrawal Approval,/risk-control/dw-audit,select,Withdrawal Channel Name,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Withdrawal Channel Name""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
445,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,input,Please enter,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
446,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,input,Minimum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Minimum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
447,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,input,Maximum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Maximum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
